"invoiceNumber","slug","Invoice Details","Invoices (Item)","Client Receipt","Client Payment Confirmation","company","contact","project","invoiceDate","po","total","notes","status","paymentSchedules","search","ID","Created Date","Updated Date","Owner","companyInvoice","quotation","paymentDueDate"
"INV-REV22MM-051","inv-rev22mm-051","/dashboard-invoice/inv-rev22mm-051","/public-invoice/inv-rev22mm-051/44434993-de11-43fe-85b8-c54e948fa11e","/receipt/inv-rev22mm-051/44434993-de11-43fe-85b8-c54e948fa11e","/payment-confirmation/inv-rev22mm-051/44434993-de11-43fe-85b8-c54e948fa11e","f791e0b7-ccad-4674-96a8-341f97fc74b1","6d9247b8-ec6c-45c2-97ee-5526588c6ebf","bec23dfc-5a71-4cd4-b5ae-697a0c99499b",2022-08-30T08:00:00Z,,4000,,"Paid",,"INV-REV22MM-051, Gulf AED","44434993-de11-43fe-85b8-c54e948fa11e",2022-11-30T20:39:43Z,2024-02-25T23:00:49Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Gulf AED",,
"INV-REV23MM-032","inv-rev23mm-032","/dashboard-invoice/inv-rev23mm-032","/public-invoice/inv-rev23mm-032/446ccfc3-126a-4602-894a-1610a6eeec17","/receipt/inv-rev23mm-032/446ccfc3-126a-4602-894a-1610a6eeec17","/payment-confirmation/inv-rev23mm-032/446ccfc3-126a-4602-894a-1610a6eeec17","f32c1b3c-b303-4392-80fe-40e24b350b1c","3f268474-79f6-4bd7-8b83-db58f918c66c","2becb7d8-c2b0-4475-9774-b74080956a34",2023-09-03T20:00:00Z,,1575,,"Paid","[{""_id"":""416d2966-93df-4464-bbaf-a88d4318031d"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-02-17T06:09:50.328Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-09-26T09:15:39.646Z""},""amount"":1575,""company"":""f32c1b3c-b303-4392-80fe-40e24b350b1c"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Annual Subscription - Full Payment"",""invoice"":""446ccfc3-126a-4602-894a-1610a6eeec17"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-08-28T16:00:00Z""},""paymentDate"":{""$date"":""2023-09-25T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-032, AZ &CO","446ccfc3-126a-4602-894a-1610a6eeec17",2023-02-17T06:09:00Z,2024-07-18T07:34:08Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","AZ &CO",,
"INV-24MM-036","inv-24mm-036","/dashboard-invoice/inv-24mm-036","/public-invoice/inv-24mm-036/44f210ce-955b-4a73-839c-8276d06b84af","/receipt/inv-24mm-036/44f210ce-955b-4a73-839c-8276d06b84af","/payment-confirmation/inv-24mm-036/44f210ce-955b-4a73-839c-8276d06b84af","baf0c249-c211-4d56-87d0-528aeed3e86e","b77bfebd-f845-4121-9848-af1191844e05","864421eb-96f9-41c9-b5f2-3c03c050b421",2024-03-03T16:00:00Z,"N/A",2100,,"Cancelled","[{""percentage"":1,""_id"":""83df863c-26c4-4dd7-b00e-ab9ac2d016bd"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-03-04T09:15:58Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-07-19T07:06:13.082Z""},""amount"":2100,""company"":""baf0c249-c211-4d56-87d0-528aeed3e86e"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""44f210ce-955b-4a73-839c-8276d06b84af"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2024-06-03T16:00:00Z""},""paymentDate"":null,""notes"":""<p>12 July 2024 - Chased</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-036, Mentora - Corporate Website - Annual Subscription","44f210ce-955b-4a73-839c-8276d06b84af",2024-03-04T09:15:17Z,2024-11-21T07:38:08Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mentora",,
"INV-REV23MM-098","inv-rev23mm-098","/dashboard-invoice/inv-rev23mm-098","/public-invoice/inv-rev23mm-098/454b8c98-0ad2-4ac8-893d-243163c64676","/receipt/inv-rev23mm-098/454b8c98-0ad2-4ac8-893d-243163c64676","/payment-confirmation/inv-rev23mm-098/454b8c98-0ad2-4ac8-893d-243163c64676","2efc4a99-f8c9-4b25-b8fd-463c8f13cad2","c4b98c39-0f0b-4644-9f23-c692f4c2c469","a2056cd3-53dc-4cc3-8b4a-c650c4535052",2023-10-24T16:00:00Z,"N/A",41685,,"Cancelled","[{""_id"":""a9babe10-3814-4b8a-995a-5079fabc35f6"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-25T11:43:03.832Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-10-29T05:25:53.093Z""},""amount"":14895,""company"":""2efc4a99-f8c9-4b25-b8fd-463c8f13cad2"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Initial Payment"",""invoice"":""454b8c98-0ad2-4ac8-893d-243163c64676"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-10-28T20:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""_id"":""13e23747-a906-4e44-85ef-186872b09bc6"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-27T14:15:26.222Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-10-30T05:06:08.319Z""},""amount"":14000,""company"":""2efc4a99-f8c9-4b25-b8fd-463c8f13cad2"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Second Payment"",""invoice"":""454b8c98-0ad2-4ac8-893d-243163c64676"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-10-29T20:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""_id"":""cf7f165d-c310-4cc2-85da-92bec8e414f4"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-27T14:15:01.764Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-10-31T05:21:37.355Z""},""amount"":12790,""company"":""2efc4a99-f8c9-4b25-b8fd-463c8f13cad2"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Third Payment"",""invoice"":""454b8c98-0ad2-4ac8-893d-243163c64676"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-10-30T20:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-098, II Resources Network","454b8c98-0ad2-4ac8-893d-243163c64676",2023-10-25T11:35:22Z,2024-06-12T10:18:09Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","II Resources Network",,
"INV-24MM-001","inv-24mm-001","/dashboard-invoice/inv-24mm-001","/public-invoice/inv-24mm-001/456e1db0-e934-4243-ab9e-3bce90ba146a","/receipt/inv-24mm-001/456e1db0-e934-4243-ab9e-3bce90ba146a","/payment-confirmation/inv-24mm-001/456e1db0-e934-4243-ab9e-3bce90ba146a","3ff05957-c1b1-4d96-8e10-c8164cc198fd","fdf70f20-146d-4d8b-98c9-3d92d92f6c7d","974ae1b1-ce1a-4c27-9d9e-ae9faddde62d",2024-01-07T16:00:00Z,"N/A",2887.5,,"Paid","[{""_id"":""cda3a4aa-338e-4ea4-8a7f-35248085a952"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2024-01-08T07:36:11.253Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-02-01T09:40:51.714Z""},""amount"":2887.5,""company"":""3ff05957-c1b1-4d96-8e10-c8164cc198fd"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""456e1db0-e934-4243-ab9e-3bce90ba146a"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-01-07T16:00:00Z""},""paymentDate"":{""$date"":""2024-01-31T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-001, Gout De Vie - Web Development, Gout De Vie","456e1db0-e934-4243-ab9e-3bce90ba146a",2024-01-08T07:34:14Z,2024-09-17T05:47:07Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Gout De Vie",,
"INV-25MM-033","inv-25mm-033","/dashboard-invoice/inv-25mm-033","/public-invoice/inv-25mm-033/45c5d42b-12a2-47c3-967e-7445fa96ce7a","/receipt/inv-25mm-033/45c5d42b-12a2-47c3-967e-7445fa96ce7a","/payment-confirmation/inv-25mm-033/45c5d42b-12a2-47c3-967e-7445fa96ce7a","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",2025-04-24T20:00:00Z,"N/A",12600,,"Paid","[{""paymentNumber"":""RX-25MM-033"",""percentage"":1,""_id"":""74ca9942-4be5-460d-aa77-0ae84df2e955"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-04-25T09:39:13.763Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-04-25T12:06:43.953Z""},""amount"":12600,""company"":""56eac7e9-af94-47c0-b4b1-2a4101a9b0c1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""45c5d42b-12a2-47c3-967e-7445fa96ce7a"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-04-24T20:00:00Z""},""paymentDate"":{""$date"":""2025-04-24T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-033, E L I T E Property Brokerage LLC","45c5d42b-12a2-47c3-967e-7445fa96ce7a",2025-04-25T09:38:22Z,2025-08-25T11:40:17Z,"01f011dc-8d52-4de4-9524-780ccef3313b","E L I T E Property Brokerage LLC","a4c61169-921a-427d-8786-4c01d2ca3fc9",
"INV-25MM-061","inv-25mm-061","/dashboard-invoice/inv-25mm-061","/public-invoice/inv-25mm-061/45f545e5-f298-4505-8501-f7d546fc2c36","/receipt/inv-25mm-061/45f545e5-f298-4505-8501-f7d546fc2c36","/payment-confirmation/inv-25mm-061/45f545e5-f298-4505-8501-f7d546fc2c36","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",2025-06-08T20:00:00Z,"N/A",33600,,"Paid","[{""percentage"":1,""_id"":""93447bb0-2df3-4bd4-b5f5-f6a557540bc9"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-06-09T06:54:06.277Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-07-07T06:28:29.042Z""},""amount"":33600,""company"":""56eac7e9-af94-47c0-b4b1-2a4101a9b0c1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Prior Campaign Start Date"",""invoice"":""45f545e5-f298-4505-8501-f7d546fc2c36"",""note"":""<p> </p>"",""status"":""Paid"",""dueDate"":{""$date"":""2025-06-09T20:00:00Z""},""paymentDate"":{""$date"":""2025-06-12T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-061, E L I T E Property Brokerage LLC","45f545e5-f298-4505-8501-f7d546fc2c36",2025-06-09T06:54:05Z,2025-09-11T06:23:02Z,"01f011dc-8d52-4de4-9524-780ccef3313b","E L I T E Property Brokerage LLC","fa49fc96-d3b6-4146-9968-ef69c0414cd8",
"INV-REV22MM-082","inv-rev22mm-082","/dashboard-invoice/inv-rev22mm-082","/public-invoice/inv-rev22mm-082/485b2db8-5572-4b65-997b-d5f4665413bb","/receipt/inv-rev22mm-082/485b2db8-5572-4b65-997b-d5f4665413bb","/payment-confirmation/inv-rev22mm-082/485b2db8-5572-4b65-997b-d5f4665413bb","f791e0b7-ccad-4674-96a8-341f97fc74b1","6d9247b8-ec6c-45c2-97ee-5526588c6ebf","10756497-dedc-459f-adf6-b878b84cf2cc",2022-11-21T08:00:00Z,,250,,"Paid",,"INV-REV22MM-082, Gulf AED","485b2db8-5572-4b65-997b-d5f4665413bb",2022-11-30T21:15:14Z,2023-08-24T15:50:36Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Gulf AED",,
"INV-25MM-073","inv-25mm-073","/dashboard-invoice/inv-25mm-073","/public-invoice/inv-25mm-073/48a0a784-a188-46f5-9e61-c6dc0f0185ef","/receipt/inv-25mm-073/48a0a784-a188-46f5-9e61-c6dc0f0185ef","/payment-confirmation/inv-25mm-073/48a0a784-a188-46f5-9e61-c6dc0f0185ef","e1d94d72-9ae6-42d9-89d5-694115a43c97","ccff9915-cab1-433d-9987-f75bf859cbf8","cf43c9d2-0680-46a6-bfb1-614177099a56",2025-07-20T20:00:00Z,"N/A",2625,,"Paid","[{""paymentNumber"":""RX-25MM-073"",""percentage"":1,""_id"":""3b80b1ee-0292-4bb7-90dd-233cd89b76f4"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-07-21T11:16:58.036Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.527Z""},""amount"":2625,""company"":""e1d94d72-9ae6-42d9-89d5-694115a43c97"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""48a0a784-a188-46f5-9e61-c6dc0f0185ef"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-07-24T20:00:00Z""},""paymentDate"":{""$date"":""2025-07-24T20:00:00Z""},""notes"":""<p>Thru Reimbursement</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-073, Flavour Fest Kuwait 2026 - Creatives & Marketing, ATEX International Exhibitions (Flavour Fest Kuwait)","48a0a784-a188-46f5-9e61-c6dc0f0185ef",2025-07-21T11:16:17Z,2025-11-20T11:31:17Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions (Flavour Fest Kuwait)",,
"INV-REV23MM-090","inv-rev23mm-090","/dashboard-invoice/inv-rev23mm-090","/public-invoice/inv-rev23mm-090/491c440d-7c7d-4f0a-9fce-ff58262be9bf","/receipt/inv-rev23mm-090/491c440d-7c7d-4f0a-9fce-ff58262be9bf","/payment-confirmation/inv-rev23mm-090/491c440d-7c7d-4f0a-9fce-ff58262be9bf","a2b2ac31-3ec4-421a-a429-676fed26d838","ffb9a6e8-817b-42d1-9ea0-a6afe5c464be","ca957b9f-6859-41df-b2c4-7e16af5e741c",2023-10-04T20:00:00Z,"N/A",9706,,"Paid","[{""_id"":""75248bf5-dda0-4724-81ea-9b77fecc7f44"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-06T08:23:19.145Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-10-10T06:20:04.542Z""},""amount"":5174,""company"":""a2b2ac31-3ec4-421a-a429-676fed26d838"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""1st Payment"",""invoice"":""491c440d-7c7d-4f0a-9fce-ff58262be9bf"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-10-08T16:00:00Z""},""paymentDate"":{""$date"":""2023-10-09T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""_id"":""134d861d-a40a-43a8-b0e6-21afa675414f"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-06T08:23:36.980Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-11-06T07:33:26.316Z""},""amount"":4532,""company"":""a2b2ac31-3ec4-421a-a429-676fed26d838"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""2nd Payment"",""invoice"":""491c440d-7c7d-4f0a-9fce-ff58262be9bf"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-10-31T16:00:00Z""},""paymentDate"":{""$date"":""2023-11-05T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""_id"":""5911cfa1-68bc-42e7-8171-9320d7612e7e"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-10-06T08:23:57.230Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-01-22T05:02:16.224Z""},""amount"":9063,""company"":""a2b2ac31-3ec4-421a-a429-676fed26d838"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Last Payment"",""invoice"":""491c440d-7c7d-4f0a-9fce-ff58262be9bf"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2024-01-21T16:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-090, Aequius","491c440d-7c7d-4f0a-9fce-ff58262be9bf",2023-10-06T08:16:32Z,2025-01-15T08:09:28Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Aequius",,
"INV-24MM-100","inv-24mm-100","/dashboard-invoice/inv-24mm-100","/public-invoice/inv-24mm-100/4a127f12-8c7e-4110-ac9a-776d2f062e48","/receipt/inv-24mm-100/4a127f12-8c7e-4110-ac9a-776d2f062e48","/payment-confirmation/inv-24mm-100/4a127f12-8c7e-4110-ac9a-776d2f062e48","e2b67c24-6545-4ed4-953f-06c53d8f6e6b","c8bb8fd9-7aa1-477a-ae96-453d0814ebcd","86543380-9076-4f2e-bb8a-c18009a899f1",2024-09-18T20:00:00Z,"N/A",7087.5,,"Paid",,"INV-24MM-100, POB1 PROPERTIES L.L.C","4a127f12-8c7e-4110-ac9a-776d2f062e48",2024-09-19T11:13:59Z,2025-03-10T08:02:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","POB1 PROPERTIES L.L.C","ecb60c9c-9359-499e-9925-1fd19597cb43",
"INV-25MM-043","inv-25mm-043","/dashboard-invoice/inv-25mm-043","/public-invoice/inv-25mm-043/4a4e01aa-9574-4beb-b365-49005a420644","/receipt/inv-25mm-043/4a4e01aa-9574-4beb-b365-49005a420644","/payment-confirmation/inv-25mm-043/4a4e01aa-9574-4beb-b365-49005a420644","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",2025-05-28T20:00:00Z,"N/A",23100,,"Paid","[{""percentage"":1,""_id"":""3c6a8663-8b54-4530-852c-372581833f04"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-05-29T11:22:22.763Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-07-07T06:26:55.466Z""},""amount"":23100,""company"":""56eac7e9-af94-47c0-b4b1-2a4101a9b0c1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Prior Campaign Start Date"",""invoice"":""4a4e01aa-9574-4beb-b365-49005a420644"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-05-29T20:00:00Z""},""paymentDate"":{""$date"":""2025-06-12T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-043, E L I T E Property Brokerage LLC","4a4e01aa-9574-4beb-b365-49005a420644",2025-05-29T11:22:22Z,2025-09-11T06:23:32Z,"01f011dc-8d52-4de4-9524-780ccef3313b","E L I T E Property Brokerage LLC","a908ae54-8776-4b45-97ac-128b57324c61",
"INV-26MM-154","inv-26mm-154","/dashboard-invoice/inv-26mm-154","/public-invoice/inv-26mm-154/4aff248e-2ee4-4d80-a39a-dd51da780db4","/receipt/inv-26mm-154/4aff248e-2ee4-4d80-a39a-dd51da780db4","/payment-confirmation/inv-26mm-154/4aff248e-2ee4-4d80-a39a-dd51da780db4","34a2f467-ef8e-4733-b6ad-7d176e614466","ac1aa822-9c18-4fe6-961f-636b23f63d3f","90f693b9-af56-47a1-9965-98bf0326b43e",2026-03-14T20:00:00Z,"N/A",13125,,"Cancelled","[{""paymentNumber"":""RX-26MM-154"",""percentage"":1,""_id"":""b2baef0c-0e98-4db0-9a7e-98caea28e271"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2026-02-18T10:06:47.040Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2026-03-16T07:56:18.685Z""},""amount"":13125,""company"":""34a2f467-ef8e-4733-b6ad-7d176e614466"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due every 15th of the month"",""invoice"":""4aff248e-2ee4-4d80-a39a-dd51da780db4"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2026-03-14T20:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-26MM-154, Esperia Volleyball Academy LLC - Social Media & SEO Management, Esperia Volleyball Academy LLC ","4aff248e-2ee4-4d80-a39a-dd51da780db4",2026-02-18T10:03:32Z,2026-04-01T08:39:35Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Esperia Volleyball Academy LLC ",,2026-03-14T20:00:00Z
"INV-25MM-037","inv-25mm-037","/dashboard-invoice/inv-25mm-037","/public-invoice/inv-25mm-037/4b6ba368-51e5-4106-aec6-bb136b21c837","/receipt/inv-25mm-037/4b6ba368-51e5-4106-aec6-bb136b21c837","/payment-confirmation/inv-25mm-037/4b6ba368-51e5-4106-aec6-bb136b21c837","f93f643b-5796-45aa-a79f-c8d0b609c130","7ac44f8a-6c52-4559-b16f-185332404de4","47d93cff-6005-493a-9f0c-578cfaf57506",2025-05-26T20:00:00Z,"N/A",3675,,"Paid","[{""percentage"":1,""_id"":""64b2e04d-c871-4369-8575-eed932da6a9c"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-05-27T09:36:43.671Z""},""paymentMethod"":""3b10f3fc-ba88-415d-b2a9-024cd41f5268"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-06-11T10:39:22.847Z""},""amount"":3675,""company"":""f93f643b-5796-45aa-a79f-c8d0b609c130"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""4b6ba368-51e5-4106-aec6-bb136b21c837"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-05-26T20:00:00Z""},""paymentDate"":{""$date"":""2025-06-10T20:00:00Z""},""notes"":""<p>Via Stripe</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-037, FX Unlocked - Social Media Marketing, FX Unlocked","4b6ba368-51e5-4106-aec6-bb136b21c837",2025-05-27T09:35:28Z,2025-07-14T08:19:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FX Unlocked",,
"INV-25MM-089","inv-25mm-089","/dashboard-invoice/inv-25mm-089","/public-invoice/inv-25mm-089/4bbccfca-d746-4231-8d7c-39918a121a3f","/receipt/inv-25mm-089/4bbccfca-d746-4231-8d7c-39918a121a3f","/payment-confirmation/inv-25mm-089/4bbccfca-d746-4231-8d7c-39918a121a3f","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c","e33f7865-b24a-4e78-879d-af2787788071",2025-09-16T20:00:00Z,"N/A",2441.25,,"Paid","[{""percentage"":1,""_id"":""72af21ea-f3d1-4f00-af10-59ddc28e1f42"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-09-17T07:37:59.681Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-10-01T08:05:50.500Z""},""amount"":2441.25,""company"":""56eac7e9-af94-47c0-b4b1-2a4101a9b0c1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Upfront Payment"",""invoice"":""4bbccfca-d746-4231-8d7c-39918a121a3f"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-09-15T20:00:00Z""},""paymentDate"":{""$date"":""2025-09-23T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-089, ELITE Property Brokerage LLC","4bbccfca-d746-4231-8d7c-39918a121a3f",2025-09-17T07:37:59Z,2026-01-27T07:24:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ELITE Property Brokerage LLC","a7e30bb0-d593-4ed8-88ba-220cfd93fcc5",2025-09-16T20:00:00Z
